# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-5.338508053773208251e-02,1.930296813945226730e-01,-1.072427985581152488e-01,1.191048946491284344e+00,9.477904862012663800e-01,2.509585286899803425e+00,-5.581541784624403230e-02,-5.227827525249111318e+00,9.581494615688797012e+00
-5.318634220520469108e-02,1.992286720087728669e-01,-1.117945446457972586e-01,1.191014075725761234e+00,9.426644836693522933e-01,2.519000393591074083e+00,-3.338868863533457632e-02,-5.018885199444047984e+00,9.266581365039197493e+00
-5.294020458105251625e-02,2.055608065102350612e-01,-1.160821510134043832e-01,1.190944334194714571e+00,9.376430934340078682e-01,2.528031921861589204e+00,-9.790307251097024599e-02,-4.930302497216820790e+00,8.871640817164252013e+00
-5.266052653965215546e-02,2.117028115381279496e-01,-1.206527204790740215e-01,1.190909463429191462e+00,9.327611862607564364e-01,2.536819354773442114e+00,-3.451498384634724831e-02,-4.804606148485818018e+00,8.635518990546636076e+00
-5.245623941749060631e-02,2.176804264605446126e-01,-1.249435724093738292e-01,1.190839721898145021e+00,9.279490206185513346e-01,2.545258080030062597e+00,-6.236166199448830300e-02,-4.731395572706926345e+00,8.303211969027454842e+00
-5.224448291791018023e-02,2.235841712614202170e-01,-1.292550724116917071e-01,1.190804851132621689e+00,9.232763380384392260e-01,2.553417839162497316e+00,-6.557340652786249058e-02,-4.562840362245528247e+00,8.007668360587446799e+00
-5.213067561514237586e-02,3.599999999999999867e-01,-1.333803557007116058e-01,1.190804851132621689e+00,9.179570066561422159e-01,2.561228890639699607e+00,-2.276170494177099084e-03,-5.287443495900989276e+00,7.663110104522369959e+00
-5.192577744095329406e-02,2.357810634202933409e-01,-1.374628762781037739e-01,1.190769980367098579e+00,9.135284194346926512e-01,2.568726105227193024e+00,-5.874212091919570229e-03,-4.358433039140472864e+00,7.332783115532403251e+00
-5.176189806124203985e-02,2.413053180573318524e-01,-1.413466513363466071e-01,1.190769980367098579e+00,9.092741860408591892e-01,2.575839741393930904e+00,-2.094465232301900913e-04,-4.131051096912745635e+00,6.956385520278666412e+00
-5.151885237288342245e-02,2.464397164736828461e-01,-1.451110769562837799e-01,1.190735109601575470e+00,9.054035310677812642e-01,2.582569799139913247e+00,-4.983301483503999735e-02,-3.794222249792704282e+00,6.573886928121435602e+00
-5.140319549441269009e-02,2.516751095092402690e-01,-1.489008134013996287e-01,1.190735109601575470e+00,9.016723591567961105e-01,2.588951149230663606e+00,-4.143157383368064467e-03,-3.669250641514600453e+00,6.249188641060396066e+00
-5.120640406367987785e-02,2.569274081491941808e-01,-1.525581096470501608e-01,1.190700238836052138e+00,8.979760580113342883e-01,2.594983791666181538e+00,-1.603098140551604059e-02,-3.600133288848637036e+00,5.903721165154408368e+00
-5.103012640078103540e-02,2.621120634192427024e-01,-1.560624055650803588e-01,1.190665368070528807e+00,8.943843691624421277e-01,2.600632855680943933e+00,-1.190654937356259296e-02,-3.552448834705541625e+00,5.536245159552438899e+00
-5.078006119060200080e-02,2.673395070208517410e-01,-1.594655508313665426e-01,1.190595626539482366e+00,8.907578095480266356e-01,2.605898341274950791e+00,-5.833709850341280839e-02,-3.540292613979784342e+00,5.173025356973857569e+00
-5.060205492998021831e-02,2.724471624718960427e-01,-1.627117949704358635e-01,1.190560755773959256e+00,8.872009914646578066e-01,2.610815119213725666e+00,-6.543261962648590224e-02,-3.475611089004484455e+00,4.777825428305242816e+00
-5.048341557975916799e-02,2.776184296036195986e-01,-1.659003018542533070e-01,1.190525885008435925e+00,8.836441733812887556e-01,2.615348318731745003e+00,-1.815249436763905974e-02,-3.494271248454920098e+00,4.409318141312400741e+00
-5.026291602719108048e-02,3.599999999999999867e-01,-1.690222072743139958e-01,1.190456143477389483e+00,8.800524845323965950e-01,2.619532810594531913e+00,-4.999183355629732706e-02,-3.528284809002275590e+00,4.054743209303570239e+00
-5.013984896930044621e-02,3.599999999999999867e-01,-1.717722131357225512e-01,1.190421272711866152e+00,8.764956664490276550e-01,2.623263982505517067e+00,-1.761639449195383580e-02,-3.469077328423849860e+00,3.588010357636505887e+00
-4.999879209113735484e-02,3.599999999999999867e-01,-1.747157001444838986e-01,1.190386401946343042e+00,8.730434606622283766e-01,2.626646446761269793e+00,-8.717691380806255955e-03,-3.362055703305494081e+00,3.266078567864093785e+00
-4.974381740732930490e-02,3.599999999999999867e-01,-1.773283447986792882e-01,1.190316660415296601e+00,8.698702209996148627e-01,2.629610461830743873e+00,-9.149345407489933857e-02,-3.075661162860360953e+00,2.844658986025807579e+00
-4.960826055222165160e-02,3.012978841972825395e-01,-1.798632328987698203e-01,1.190281789649773270e+00,8.671154305232802173e-01,2.634073919817716547e+00,-8.856813806501542818e-02,-2.629751595497887617e+00,1.971274613002787390e+00
-4.951769469045017719e-02,3.052611573861221950e-01,-1.819886752546330255e-01,1.190246918884250160e+00,8.646744769366544459e-01,2.634073919817716547e+00,-4.663930212154653726e-02,-2.366376753725126569e+00,1.971274613002787390e+00
-4.940525083318601796e-02,3.090448488797426507e-01,-1.842932547624996087e-01,1.190212048118727051e+00,8.624776187086912183e-01,2.635747716562831577e+00,-3.274370430883100785e-02,-2.122738432343374892e+00,1.605120478504383108e+00
-4.925583945177680611e-02,3.125988307410231259e-01,-1.862469550978947674e-01,1.190177177353203719e+00,8.605597266049138661e-01,2.636968193356144408e+00,-6.213903837211447873e-02,-1.874316130440955019e+00,1.140081924374575006e+00
-4.923019757081170678e-02,3.159797872302955168e-01,-1.877774654090528517e-01,1.190177177353203719e+00,8.588510590942757261e-01,2.637805091728701701e+00,-2.153415412681259061e-03,-1.630159047471865019e+00,5.666700521668890378e-01
-4.910317396096514769e-02,3.194332601968450369e-01,-1.893372771812803779e-01,1.190142306587680388e+00,8.572470038802073589e-01,2.637491296450884981e+00,-2.231368357088786905e-02,-1.563749935445683192e+00,9.422319419223054715e-02
-4.905256920600435666e-02,3.228273263960808048e-01,-1.903145043620526611e-01,1.190142306587680388e+00,8.557126901971855437e-01,2.636689268843850797e+00,-7.816100386769014906e-04,-1.519910420126389328e+00,-3.821629228948368873e-01
-4.892916320998332014e-02,3.263501812304216987e-01,-1.913549203565000634e-01,1.190107435822157278e+00,8.541086349831171765e-01,2.635538533581584186e+00,-3.115343650165609130e-02,-1.590336466796773651e+00,-8.528613878725970210e-01
-4.890126186723871976e-02,3.297237182700625269e-01,-1.925704764149662462e-01,1.190107435822157278e+00,8.525045797690488092e-01,2.634143702960654920e+00,-1.086070382047939252e-03,-1.546863136127365701e+00,-1.209030748877806261e+00
-4.885167204901864207e-02,3.330081137965344995e-01,-1.940387918763158970e-01,1.190107435822157278e+00,8.509702660860269940e-01,2.632539647746586997e+00,-4.577308123573691140e-05,-1.499591333246925284e+00,-1.419995412635648213e+00
-4.875845869968033208e-02,3.359816146061188058e-01,-1.954914136521050394e-01,1.190072565056634168e+00,8.496103062306211706e-01,2.630691497173855975e+00,-2.224086275983101768e-02,-1.301084576432076201e+00,-1.610667343712313793e+00
-4.874447890108211945e-02,3.387595862056361207e-01,-1.966117662286158141e-01,1.190072565056634168e+00,8.484595709683546705e-01,2.628424897414846306e+00,-7.774488494736526891e-04,-1.092188023708248856e+00,-1.895135947087876804e+00
-4.865861154279095546e-02,3.413822629633154748e-01,-1.973530420984249412e-01,1.190037694291110837e+00,8.475180602992277157e-01,2.625774719235081101e+00,-3.115343650165609130e-02,-9.141876072870103176e-01,-2.304900037967862581e+00
-4.866910263916398444e-02,3.439035165266546290e-01,-1.980596785239649160e-01,1.190037694291110837e+00,8.467160326921935320e-01,2.622775833400083911e+00,-1.086070382047939252e-03,-7.731683728465772454e-01,-3.000944236589893066e+00
-4.862507103242032225e-02,3.462146709108759324e-01,-1.988140472360180877e-01,1.190002823525587505e+00,8.460883589127754512e-01,2.619567722971947177e+00,-5.833293731420957466e-03,-5.858767144660178561e-01,-3.245142931451015400e+00
-4.858388776425948130e-02,3.483998782890361245e-01,-1.989827106153448377e-01,1.189967952760064396e+00,8.456350389609735840e-01,2.616010904888578015e+00,-1.609062511742927193e-02,-4.374574985591409004e-01,-3.561450874015235968e+00
-4.860491351730929915e-02,3.503208085482331091e-01,-1.997737892930608605e-01,1.189967952760064396e+00,8.453909436023109292e-01,2.612209991446546642e+00,-5.638411370402136337e-04,-2.149621795190963802e-01,-3.778765512497235690e+00
-4.861964658682967066e-02,3.520817771173880284e-01,-2.005493681942658035e-01,1.189967952760064396e+00,8.453560728367877086e-01,2.608234724176898833e+00,-2.774126135499206536e-05,-2.365705415200335809e-02,-3.988599026323328189e+00
-4.864272495653968603e-02,3.535837152160679064e-01,-2.012056890434832657e-01,1.189967952760064396e+00,8.455303434406198360e-01,2.603980490783065704e+00,-1.387063067749603268e-05,2.346557009550052642e-01,-4.215984436208723984e+00
-4.867482629697993807e-02,3.549914760426750582e-01,-2.017429145290720593e-01,1.189967952760064396e+00,8.459140050851593484e-01,2.599517032796092586e+00,-1.387063067749603268e-05,3.940410374755105583e-01,-4.477572047218689733e+00
-4.871613353513667283e-02,3.561415544578214742e-01,-2.021006440507771007e-01,1.189967952760064396e+00,8.465067248752700113e-01,2.594739737919411038e+00,-1.387063067749603268e-05,6.173526431309256379e-01,-4.776694971905026676e+00
-4.876681543315798673e-02,3.571757963314888262e-01,-2.025551109556503193e-01,1.189967952760064396e+00,8.472738817167809744e-01,2.589753218449589500e+00,-1.387063067749603268e-05,7.861179936470876761e-01,-5.000665432517623188e+00
-4.882704042036839498e-02,3.579961528178793317e-01,-2.027882003158213986e-01,1.189967952760064396e+00,8.482502631514313718e-01,2.584452862090059533e+00,-1.387063067749603268e-05,9.731967378467475394e-01,-5.281653894656201942e+00
-4.889697655467505760e-02,3.584639289296812636e-01,-2.031399120423224014e-01,1.189967952760064396e+00,8.495056107102674225e-01,2.578943281137390020e+00,-1.387063067749603268e-05,1.267650808247039906e+00,-5.475070130012410274e+00
-4.897679148400603533e-02,3.587221644625986361e-01,-2.032034372600598771e-01,1.189967952760064396e+00,8.510399243932893487e-01,2.573119863295011189e+00,-1.387063067749603268e-05,1.525650780632271220e+00,-5.757413059236647257e+00
-4.906665240778754905e-02,3.588017237490542244e-01,-2.030565061756150758e-01,1.189967952760064396e+00,8.528184166587579051e-01,2.567017479328447038e+00,-1.387063067749603268e-05,1.739918735085958623e+00,-6.097774062458714006e+00
-4.916672603847073442e-02,3.589189778187794611e-01,-2.030797320308830034e-01,1.189967952760064396e+00,8.546664840077047298e-01,2.560671000003220232e+00,-1.387063067749603268e-05,1.815566380674886515e+00,-6.313794571098503283e+00
-4.927717856311365774e-02,3.589682770166692238e-01,-2.028828099689599651e-01,1.189967952760064396e+00,8.565844593352661684e-01,2.554045554553807218e+00,-1.387063067749603268e-05,1.857296173068133216e+00,-6.591131589711230809e+00
-4.939817560502587218e-02,3.589361575313216313e-01,-2.027095196701367841e-01,1.189967952760064396e+00,8.585022682152594342e-01,2.547210884511255102e+00,-1.387063067749603268e-05,1.926935754979104187e+00,-6.824545175689067378e+00
-4.952988218548776134e-02,3.586105509129715041e-01,-2.025821675076623918e-01,1.189967952760064396e+00,8.606294681359603072e-01,2.540166989875563885e+00,-1.387063067749603268e-05,2.089201327959791410e+00,-7.002089248361015983e+00
-4.975014029793621562e-02,3.580377814706560691e-01,-2.022773080894576803e-01,1.190002781913695573e+00,8.629657262022323305e-01,2.532878999881209570e+00,4.980041885294788501e-02,2.297366204915380461e+00,-7.225968856342674940e+00
-4.985808243347321367e-02,3.574569515811903964e-01,-2.018994300809751341e-01,1.190002781913695573e+00,8.654066797888581020e-01,2.525381785293716153e+00,4.124432031953445023e-03,2.384773371192689506e+00,-7.451850689862630439e+00
-5.001891266461317570e-02,3.568364659750317691e-01,-2.014521186210224690e-01,1.190002781913695573e+00,8.678825873647910694e-01,2.517675346113083634e+00,1.359321806394611111e-04,2.431255935187580874e+00,-7.677129150948114322e+00
-5.019495830411085241e-02,3.558223972258549028e-01,-2.007830478840585964e-01,1.190002781913695573e+00,8.705675530862952982e-01,2.509689940808264907e+00,0.000000000000000000e+00,2.668314722907462411e+00,-7.959712735614605350e+00
-5.042189446118985896e-02,3.546783315355374611e-01,-2.001887482271144381e-01,1.190037652679218905e+00,8.734269558591998273e-01,2.501495310910307079e+00,1.133369232658200908e-02,2.856072434478785116e+00,-8.167946965723581698e+00
-5.064957712977114640e-02,3.536452747691565257e-01,-1.997246248686913028e-01,1.190072523444742014e+00,8.763213126214115523e-01,2.493126327184733260e+00,1.172900530089064468e-02,2.850663582046095712e+00,-8.282016951820708073e+00
-5.097206190003671089e-02,3.523188364265316119e-01,-1.989830410038723185e-01,1.190142264975788455e+00,8.793549859981480976e-01,2.484548118866019895e+00,6.718517381258753973e-02,2.982955415664247933e+00,-8.496188505391186752e+00
-5.118945011678757012e-02,3.506972191426878105e-01,-1.981287153373790522e-01,1.190177135741311787e+00,8.825980504155920281e-01,2.475760685954166984e+00,3.343792937423969297e-02,3.205252384685604472e+00,-8.727262809505264229e+00
-5.146402654279407657e-02,3.489870030372346776e-01,-1.970893937059642886e-01,1.190212006506834896e+00,8.859804314475607789e-01,2.466729157683651863e+00,4.471752624117945885e-02,3.359614472306254207e+00,-9.001805589568009580e+00
-5.166856715817263329e-02,3.470871348847509030e-01,-1.961031488337619255e-01,1.190212006506834896e+00,8.895372495309298300e-01,2.457453534054474087e+00,1.539640005202059809e-03,3.522127636044535048e+00,-9.199932984633829136e+00
-5.197739374431038090e-02,3.447554369103046357e-01,-1.948215782151221931e-01,1.190246877272358006e+00,8.934079877277918413e-01,2.447898944301110546e+00,2.227692639959250390e-02,3.836977775324550866e+00,-9.486277590808523286e+00
-5.222870142351993678e-02,3.423645084891717150e-01,-1.935724858134352522e-01,1.190246877272358006e+00,8.974877840702250031e-01,2.438100259189083907e+00,7.628846872622818296e-04,4.004644571891056160e+00,-9.704801054754065959e+00
-5.251356524468887843e-02,3.396034012986054451e-01,-1.925090666373641402e-01,1.190246877272358006e+00,9.018118006069970605e-01,2.428196961780487939e+00,2.219300908399365432e-05,4.311168171575371133e+00,-9.812919846759012188e+00
-5.281208298877207441e-02,3.367581685764542421e-01,-1.912972787244032746e-01,1.190246877272358006e+00,9.063450001250162869e-01,2.418119310544275979e+00,0.000000000000000000e+00,4.494756371565039821e+00,-9.959360417199745186e+00
-5.312370982016112464e-02,3.335958218287774502e-01,-1.899607372877087363e-01,1.190246877272358006e+00,9.111571657672212776e-01,2.407867305480448028e+00,0.000000000000000000e+00,4.739314315760709384e+00,-1.013145402554697228e+01
-5.344857381756913661e-02,3.302105184837884067e-01,-1.883404987810504971e-01,1.190246877272358006e+00,9.162134267680889232e-01,2.397371205057956978e+00,0.000000000000000000e+00,4.974888945998098500e+00,-1.039037431427765590e+01
-5.385828412071540228e-02,3.253980211753493834e-01,-1.866826590095895799e-01,1.190281748037881338e+00,9.221604319298040142e-01,2.386665880042327270e+00,4.356348976881179585e-02,5.952888389716928685e+00,-1.062092708267825714e+01
