# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-3.599999999999999867e-01,-8.544651567910646617e-02,2.606201453825294362e-02,1.991840139377498708e+00,1.136266932242405714e+00,2.230340196589817303e+00,1.735807480153148896e+00,8.348052943881664190e-01,1.317709914362122961e-05
-3.599999999999999867e-01,-8.523217483405814976e-02,2.617489060728250827e-02,1.993409323826043744e+00,1.136894606021823684e+00,2.230340196589817303e+00,1.531629715985805662e+00,6.030638129385031965e-01,0.000000000000000000e+00
-3.599999999999999867e-01,-8.499777317591281078e-02,2.629086423792270644e-02,1.994769283681449457e+00,1.137382796739148771e+00,2.230340196589817303e+00,1.330804483253213322e+00,4.493806926895164700e-01,0.000000000000000000e+00
-3.599999999999999867e-01,-8.461616243889619193e-02,2.648963066208086595e-02,1.995920018943715846e+00,1.137661762863334536e+00,2.230305367436185904e+00,1.082867653424505638e+00,2.954194662954459649e-01,-3.113124349257209364e-02
-3.599999999999999867e-01,-8.415860467472813244e-02,2.666880058531265543e-02,1.996722046550750029e+00,1.137801245925427640e+00,2.230270496670662794e+00,7.525004396055743339e-01,1.636158788771415740e-01,-5.090035986567331694e-02
-3.599999999999999867e-01,-8.367729047264192699e-02,2.670065218529503459e-02,1.997140495737028676e+00,1.137870987456473859e+00,2.230270496670662794e+00,3.697473213754101096e-01,5.733425190542985883e-02,-4.179221023129555020e-03
-3.599999999999999867e-01,-8.319842167547319978e-02,2.686110672099538063e-02,1.997175366502552007e+00,1.137870987456473859e+00,2.230235625905139685e+00,2.328948243904971349e-02,2.769271414762082984e-03,-1.149805930011033733e-02
-3.599999999999999867e-01,-8.280273177741476198e-02,2.705006593190180733e-02,1.996826700459211734e+00,1.137905858221997191e+00,2.230200755139616575e+00,-4.130528174136204878e-01,7.418706817858753549e-03,-3.153071765608397858e-02
-3.599999999999999867e-01,-8.247174732086334781e-02,2.731195738990901956e-02,1.996129285148747323e+00,1.137940728987520522e+00,2.230165884374093466e+00,-7.268987230325860693e-01,7.721155919781554078e-02,-8.649655937333138034e-02
-3.599999999999999867e-01,-8.211833102479289270e-02,2.728253907285176083e-02,1.995257516010666698e+00,1.138010470518566963e+00,2.230165884374093466e+00,-8.763644780240800181e-01,1.005939748624044838e-01,-2.998136820940767392e-03
-3.599999999999999867e-01,-8.184047964920385110e-02,2.749706906070208817e-02,1.994246263810493192e+00,1.138149953580659846e+00,2.230131013608569912e+00,-1.003044948001651449e+00,1.511461818980726346e-01,-3.123527322265331682e-02
-3.599999999999999867e-01,-8.167155138695789129e-02,2.758042819576568550e-02,1.993165270079273244e+00,1.138394048939322278e+00,2.230131013608569912e+00,-1.040299381406804002e+00,2.378098823710678988e-01,-1.090231571251188379e-03
-3.599999999999999867e-01,-8.153670514777325296e-02,2.772500388070357757e-02,1.992014534817006854e+00,1.138707885829031374e+00,2.230131013608569912e+00,-1.123765901508636533e+00,3.101466084172774251e-01,-4.577308123573691140e-05
-3.599999999999999867e-01,-8.150418922560155599e-02,2.787460597623809752e-02,1.990828928789217134e+00,1.139126335015310243e+00,2.230131013608569912e+00,-1.183164796790411755e+00,4.119882465091226909e-01,-1.387063067749603268e-05
-3.599999999999999867e-01,-8.149704509436511701e-02,2.802725850960803219e-02,1.989434098168288090e+00,1.139614525732635331e+00,2.230131013608569912e+00,-1.416787829291477285e+00,4.907789770095711268e-01,-1.387063067749603268e-05
-3.599999999999999867e-01,-8.160400025596228901e-02,2.814277272908473002e-02,1.987795172188696391e+00,1.140207328746530191e+00,2.230165842762201311e+00,-1.674796124055114799e+00,6.108299790548331609e-01,1.133369232658200908e-02
-3.599999999999999867e-01,-8.170999555703911676e-02,2.827406036671939113e-02,1.985912150850442259e+00,1.140869873291471270e+00,2.230200713527724421e+00,-1.873108692040478918e+00,6.814848911313963198e-01,1.626192740629635314e-02
-3.599999999999999867e-01,-8.178041174952704884e-02,2.833341351363120528e-02,1.981867142049748232e+00,1.142334445443446755e+00,2.230270455058771084e+00,-2.020558350862998953e+00,6.925273002137508627e-01,4.990930330376622259e-02
-3.599999999999999867e-01,-8.242032985157404790e-02,2.841468608342054974e-02,1.979740025352831445e+00,1.143031860753911388e+00,2.230340196589817303e+00,-2.027971509428586838e+00,7.364313139656952778e-01,7.405807131328683013e-02
-3.599999999999999867e-01,-8.237911175511586359e-02,2.854548944923313361e-02,1.977299071766205785e+00,1.143659534533329358e+00,2.230409938120863966e+00,-2.117243582000484903e+00,6.853908607301791855e-01,7.489377681160595823e-02
-3.599999999999999867e-01,-8.216644035367001719e-02,2.863199843262453220e-02,1.974683764351963910e+00,1.144147725250654446e+00,2.230479679651910185e+00,-2.432043093478528206e+00,5.608915474266441548e-01,9.931995743467647575e-02
-3.599999999999999867e-01,-8.180062169508482695e-02,2.891721058947829479e-02,1.971963844641152264e+00,1.144391820609317101e+00,2.230514550417433295e+00,-2.623224770232591485e+00,4.544615047066832836e-01,3.454619276537161665e-02
-3.599999999999999867e-01,-8.116678014784949047e-02,2.897164283606244034e-02,1.969104441868247957e+00,1.144426691374840210e+00,2.230549421182956848e+00,-2.670840564753833579e+00,2.268090851807457731e-01,8.658671847273510802e-02
-3.599999999999999867e-01,-8.043564394987054444e-02,2.931762530301942546e-02,1.965931202205634332e+00,1.144287249924639482e+00,2.230549421182956848e+00,-2.880742044670245861e+00,2.421742763137419915e-02,2.984266190263271459e-03
-3.599999999999999867e-01,-7.958072727964472792e-02,2.950498990648831726e-02,1.962653350246451378e+00,1.143973413034930386e+00,2.230549421182956848e+00,-3.143087685646736684e+00,-1.797474223550694639e-01,9.501382014084783310e-05
-3.599999999999999867e-01,-7.871489486758069531e-02,2.968955367031855808e-02,1.959236015225175098e+00,1.143554963848651740e+00,2.230549421182956848e+00,-3.251547695166348895e+00,-3.210752783280765299e-01,0.000000000000000000e+00
-3.599999999999999867e-01,-7.788234067978820618e-02,2.993858989679057739e-02,1.955539714079713498e+00,1.143101643896849762e+00,2.230514592029325449e+00,-3.423490807170725514e+00,-4.043975438708629633e-01,-2.224086275983101768e-02
-3.599999999999999867e-01,-7.710000562100864652e-02,3.014744487331826733e-02,1.951703929872158572e+00,1.142683194710571115e+00,2.230479721263802340e+00,-3.667975237023804347e+00,-4.615986377217888847e-01,-2.300860216783041923e-02
-3.599999999999999867e-01,-7.647087076512390502e-02,3.034484016620221311e-02,1.947658921071464544e+00,1.142334487055338688e+00,2.230444850498279230e+00,-4.061457981614545965e+00,-3.579115122183027520e-01,-1.668567517349385521e-02
-3.599999999999999867e-01,-7.594779114225985728e-02,3.054806740072583959e-02,1.943369816912107861e+00,1.142125262462199364e+00,2.230409979732755676e+00,-4.252980182351741689e+00,-2.060398963357970847e-01,-1.192943591418046262e-02
-3.599999999999999867e-01,-7.564260204964527723e-02,3.076314500253783321e-02,1.938906358925134965e+00,1.141985779400106704e+00,2.230375108967232567e+00,-4.450893276173593094e+00,-1.323452355462606256e-01,-1.176090775144888502e-02
-3.599999999999999867e-01,-7.533513062782888625e-02,3.112931965726194183e-02,1.934198805579499636e+00,1.141985779400106704e+00,2.230340238201709457e+00,-4.644391348250798579e+00,-6.412392562206415368e-03,-8.581551140706633607e-02
-3.599999999999999867e-01,-7.506120102317956344e-02,3.116689668884460584e-02,1.929316898406248093e+00,1.142055479319260991e+00,2.230340238201709457e+00,-4.892632638422877989e+00,1.045533463892957260e-01,-2.975943811856774073e-03
-3.599999999999999867e-01,-7.488469345900382323e-02,3.136702101108456570e-02,1.924225766639857227e+00,1.142264703912400314e+00,2.230340238201709457e+00,-5.044034039925416657e+00,2.155489071967544856e-01,-1.095779823522186655e-04
-3.599999999999999867e-01,-7.461031398937037484e-02,3.157526179813337219e-02,1.918995151811373479e+00,1.142473928505539638e+00,2.230340238201709457e+00,-5.175524844621943288e+00,2.289416946474107928e-01,-1.387063067749603268e-05
-3.599999999999999867e-01,-7.432756595747896933e-02,3.172435629493900594e-02,1.913590183155273738e+00,1.142718023864202292e+00,2.230375067355340413e+00,-5.320207312624302354e+00,2.098196431954147401e-01,2.222213740841639390e-02
-3.599999999999999867e-01,-7.402317267186210581e-02,3.182359185318053840e-02,1.908080602202604226e+00,1.142927248457341616e+00,2.230444808886387076e+00,-5.474775379110513818e+00,1.937193086365112393e-01,6.192057593894390727e-02
-3.599999999999999867e-01,-7.363094579111441329e-02,3.204976536985538332e-02,1.902466408953364940e+00,1.143066731519434498e+00,2.230479679651910185e+00,-5.557950615968118235e+00,1.388561095862772821e-01,4.811513722563211942e-02
-3.599999999999999867e-01,-7.316179751915181939e-02,3.220395945954494799e-02,1.896747603407555882e+00,1.143136473050480939e+00,2.230549421182956848e+00,-5.683690657185755946e+00,5.613652294642807600e-02,6.281523161764240859e-02
-3.599999999999999867e-01,-7.267288469353790081e-02,3.240191287550134303e-02,1.890924185565177496e+00,1.143136473050480939e+00,2.230584291948479958e+00,-5.799228156008561008e+00,2.711708297450474581e-03,6.557271299632862205e-02
-3.599999999999999867e-01,-7.208091980581134151e-02,3.261242534359690137e-02,1.884926413895182673e+00,1.143066773131326652e+00,2.230619162714003068e+00,-5.928352631111506454e+00,-1.047405999034419222e-01,6.325562414165290803e-02
-3.599999999999999867e-01,-7.147326081260091390e-02,3.296027133446267909e-02,1.878824029928618300e+00,1.142892419303710438e+00,2.230619162714003068e+00,-6.026386781082378796e+00,-1.544002318550131980e-01,2.179769610968501289e-03
-3.599999999999999867e-01,-7.090096271279962281e-02,3.319254003589987290e-02,1.872617033665484154e+00,1.142718065476094225e+00,2.230619162714003068e+00,-6.145603464692389828e+00,-1.684754543350023281e-01,6.796609031973055556e-05
-3.599999999999999867e-01,-7.033413353548950697e-02,3.342304159018416598e-02,1.866270554340257348e+00,1.142543711648478233e+00,2.230619162714003068e+00,-6.270330949870569270e+00,-1.768637182372180261e-01,0.000000000000000000e+00
-3.599999999999999867e-01,-6.979445295820257966e-02,3.365569697059700438e-02,1.859854333483983879e+00,1.142369357820862019e+00,2.230619162714003068e+00,-6.404751925297716753e+00,-1.578907760650051229e-01,0.000000000000000000e+00
-3.599999999999999867e-01,-6.933849980868399265e-02,3.389061085977629340e-02,1.853298629565617528e+00,1.142264745524292469e+00,2.230619162714003068e+00,-6.470960606710608687e+00,-1.038022517381093079e-01,0.000000000000000000e+00
-3.599999999999999867e-01,-6.884689004364423492e-02,3.412775153247959992e-02,1.846603442585158295e+00,1.142160133227722696e+00,2.230619162714003068e+00,-6.653815050337438031e+00,-8.516844648596114120e-02,0.000000000000000000e+00
-3.599999999999999867e-01,-6.848767926185113375e-02,3.441628175809893775e-02,1.839803643308129510e+00,1.142160133227722696e+00,2.230584333560372112e+00,-6.788640354648834752e+00,-7.167648402596075823e-03,-1.589019450413945572e-02
-3.599999999999999867e-01,-6.805708885375830186e-02,3.462711652577107196e-02,1.832934102500054063e+00,1.142160133227722696e+00,2.230584333560372112e+00,-6.800996312456348392e+00,-3.550881453438984692e-04,-5.589864163030901223e-04
-3.599999999999999867e-01,-6.775266882596261975e-02,3.486968001835890479e-02,1.825855337098839515e+00,1.142229833146877205e+00,2.230584333560372112e+00,-7.011601726879643337e+00,8.402411945506771396e-02,-2.774126135499206536e-05
-3.599999999999999867e-01,-6.736169599121341611e-02,3.511537347679778709e-02,1.818671959401055194e+00,1.142299574677923646e+00,2.230584333560372112e+00,-7.096021852840554089e+00,8.200247503382268599e-02,-1.387063067749603268e-05
-3.599999999999999867e-01,-6.704897724356309596e-02,3.536315585858769428e-02,1.811349098641177768e+00,1.142439057740016528e+00,2.230584333560372112e+00,-7.271226643648741828e+00,1.095918529828961430e-01,-1.387063067749603268e-05
-3.599999999999999867e-01,-6.666996413706342828e-02,3.561296494013606317e-02,1.803851884053684573e+00,1.142543670036586079e+00,2.230584333560372112e+00,-7.419421155338643992e+00,9.546738976400195864e-02,-1.387063067749603268e-05
-3.599999999999999867e-01,-6.624618886454000655e-02,3.586476579640691942e-02,1.796180315638574942e+00,1.142613411567632742e+00,2.230584333560372112e+00,-7.606064361735030310e+00,6.115630418861387613e-02,-1.387063067749603268e-05
-3.599999999999999867e-01,-6.590290259549150265e-02,3.605663647174010139e-02,1.788369264161372652e+00,1.142718023864202292e+00,2.230619162714003068e+00,-7.776203598219798785e+00,8.308577128973509973e-02,2.222213740841639390e-02
-3.599999999999999867e-01,-6.545189475888936459e-02,3.635524257135212822e-02,1.780383858856554147e+00,1.142752894629725402e+00,2.230619162714003068e+00,-7.912414578535877929e+00,4.626895628245739078e-02,7.580299665251582098e-04
-3.599999999999999867e-01,-6.496910910345099488e-02,3.657416404659877968e-02,1.772224099724119428e+00,1.142752894629725402e+00,2.230654033479526177e+00,-8.083381198140557444e+00,2.235252133678485888e-03,1.136074005640312634e-02
-3.599999999999999867e-01,-6.455978063067051298e-02,3.675095227409072574e-02,1.763855115998545386e+00,1.142787765395248734e+00,2.230688904245049731e+00,-8.276679533136007905e+00,7.395820277240884762e-03,4.395394802238331011e-02
-3.599999999999999867e-01,-6.411369525175021622e-02,3.709705569711096301e-02,1.755346649210878462e+00,1.142787765395248734e+00,2.230688904245049731e+00,-8.403264295761905700e+00,3.509269561406496134e-04,1.512592275380942545e-03
-3.599999999999999867e-01,-6.357294081328020152e-02,3.732286384563105602e-02,1.746698699361118656e+00,1.142752936241617556e+00,2.230723775010572840e+00,-8.556755307776008124e+00,-7.684537454792965405e-02,1.138778778622424187e-02
