# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-2.927206527075605358e-01,-4.356298682500432673e-02,5.173380168670170531e-02,9.974464563063389910e-01,1.203428026640136927e+00,1.767411850858130240e+00,-5.132792205630713589e+00,7.211888779141948369e-01,5.415729491379480898e+00
-2.887999436920064555e-01,-4.301664751405993165e-02,5.015963026081562970e-02,9.921112291812855810e-01,1.203846475826415796e+00,1.772956219352538998e+00,-5.301046423406408969e+00,4.009451438952342239e-01,5.487788804812140597e+00
-2.849725917165287226e-01,-4.266591966689012305e-02,4.862679402442150051e-02,9.867411312907089505e-01,1.204090571185078229e+00,1.778535541836255174e+00,-5.301046423406408969e+00,4.009451438952342239e-01,5.508571864287766573e+00
-2.812173811879404850e-01,-4.179287005161013563e-02,4.686138095716239904e-02,9.814407749311786500e-01,1.204125441950601560e+00,1.784184605851017569e+00,-5.237604239282144469e+00,2.764277987718184726e-02,5.606024834833251980e+00
-2.772733564259057815e-01,-4.103891718393237048e-02,4.526329854640885608e-02,9.761055478061252400e-01,1.204020871265923942e+00,1.789798882324040719e+00,-5.287909549091753370e+00,-1.264141538685633614e-01,5.606024834833251980e+00
-2.735389805018134113e-01,-4.018777468573098144e-02,4.363869676692657545e-02,9.708749329776416026e-01,1.203776775907261287e+00,1.795447946338803336e+00,-5.165026857793679760e+00,-2.774764184510371545e-01,5.587813390285234050e+00
-2.695824746374830272e-01,-3.940177249869117326e-02,4.194904481817864766e-02,9.656094473836345227e-01,1.203462939017552191e+00,1.801062056364258535e+00,-5.189106966181347147e+00,-3.120850290544574523e-01,5.555592608752943917e+00
-2.656456956111779566e-01,-3.861161224477729914e-02,4.035027845735217333e-02,9.603788325551507743e-01,1.203114231362319986e+00,1.806676332837281684e+00,-5.174062186617002013e+00,-3.239707724820038992e-01,5.519010900935650277e+00
-2.616186738316580440e-01,-3.785529885986585463e-02,3.875113855377990829e-02,9.551133469611439164e-01,1.202800394472611112e+00,1.812185913789951197e+00,-5.174062186617002013e+00,-3.239707724820038992e-01,5.452997101883776843e+00
-2.575816706854867633e-01,-3.726371791086394852e-02,3.722355334652167891e-02,9.498827321326600570e-01,1.202556299113948457e+00,1.817625753211574491e+00,-5.164649576639252615e+00,-2.056320997938786699e-01,5.344827682076857656e+00
-2.535437858380149012e-01,-3.662462480282183824e-02,3.556986805087831299e-02,9.447218588352227497e-01,1.202416816051855575e+00,1.822995851102151121e+00,-5.164649576639252615e+00,-2.056320997938786699e-01,5.293100632622806501e+00
-2.496233052775432559e-01,-3.627763820637316949e-02,3.399311832647228249e-02,9.396307270688318836e-01,1.202416816051855575e+00,1.828261253472373893e+00,-5.055821995406685865e+00,-8.784963939592112248e-03,5.204819616612814670e+00
-2.455747405678398165e-01,-3.578023908652382817e-02,3.205621857243565187e-02,9.345744660679642379e-01,1.202486515971009862e+00,1.833561609831904082e+00,-4.957927938805656076e+00,1.156380608952166794e-01,5.263410547657625393e+00
-2.415282915996291302e-01,-3.552609393984123426e-02,3.039566050077211617e-02,9.295182050670967033e-01,1.202660869798626075e+00,1.838792224660387831e+00,-5.006633964898149713e+00,1.635430580660847122e-01,5.176609527940922995e+00
-2.374753252600592113e-01,-3.511037738790873108e-02,2.847767109457335910e-02,9.244968148317522783e-01,1.202835223626242289e+00,1.844057793478178997e+00,-4.944886078311140132e+00,1.766078051012182348e-01,5.184949938167301653e+00
-2.332200244935709321e-01,-3.471210535887934295e-02,2.665277358481882297e-02,9.194405538308846326e-01,1.203044448219381612e+00,1.849253454317355327e+00,-5.010718172101139345e+00,1.849919078142306939e-01,5.139219162355130877e+00
-2.290042463359041047e-01,-3.419562337230819954e-02,2.478610859429026397e-02,9.143842928300169870e-01,1.203183931281474495e+00,1.854414327614792857e+00,-4.990303377869999224e+00,1.262456257058317544e-01,5.097913117729081733e+00
-2.246539038697186741e-01,-3.366087526292838028e-02,2.279886602220829867e-02,9.092931610636261208e-01,1.203253672812520936e+00,1.859575200912229942e+00,-5.029983091049112787e+00,1.002888209874995690e-01,5.091599206644685793e+00
-2.202819776211895619e-01,-3.300561139874239047e-02,2.093853915201902838e-02,9.042020292972352546e-01,1.203253672812520936e+00,1.864666332678620808e+00,-5.044842004162380711e+00,4.847785421784863401e-03,5.013838370472040395e+00
-2.157496845311057954e-01,-3.220342339120095543e-02,1.904139975309139532e-02,8.990062852342748378e-01,1.203114231362319986e+00,1.869687722913965233e+00,-5.090159435180361847e+00,-1.377201049337903604e-01,4.946379945235107378e+00
-2.110381040209018122e-01,-3.145522802579868438e-02,1.729535512971402955e-02,8.937407996402677579e-01,1.202939877534703994e+00,1.874569630087216776e+00,-5.212956128568233538e+00,-1.996926957377749001e-01,4.812603954134463180e+00
-2.062579435717053211e-01,-3.060805246541116464e-02,1.544422619382442886e-02,8.884055725152143479e-01,1.202660911410518008e+00,1.879347008187682633e+00,-5.302745575664402189e+00,-2.852772611440609341e-01,4.731772853861354378e+00
-2.014250626345235051e-01,-2.982445030450454546e-02,1.366469736272352999e-02,8.830006038591144968e-01,1.202381945286332243e+00,1.884054478309533875e+00,-5.343906672199873142e+00,-3.051732937878612328e-01,4.606813729150861292e+00
-1.956416164296203575e-01,-2.909409724292189026e-02,1.169264721165206265e-02,8.767746325732136414e-01,1.202102979162146479e+00,1.888692373347907072e+00,-5.633530988998260547e+00,-2.697296712176555644e-01,4.569641825998238538e+00
-1.907399891622462151e-01,-2.825984359677314456e-02,9.742950273858998200e-03,8.711953100894975766e-01,1.201789142272437605e+00,1.893260360407665432e+00,-5.513628402701247211e+00,-3.117112155576989840e-01,4.512854076941501980e+00
-1.856216458510977496e-01,-2.757451054096792670e-02,7.873344993536264547e-03,8.655811168402584022e-01,1.201545046913774950e+00,1.897723818394638329e+00,-5.537808379629791666e+00,-2.515501291201954759e-01,4.416200748254574648e+00
-1.803600287495563670e-01,-2.688638448163701081e-02,5.862938128442145638e-03,8.599320528254958962e-01,1.201335822320635627e+00,1.902187276381611003e+00,-5.632935938942195797e+00,-2.165753338668891803e-01,4.363973662564599287e+00
-1.752030688966297600e-01,-2.619092624485394247e-02,4.034806682164519473e-03,8.542829888107335012e-01,1.201126597727496303e+00,1.906476463764751772e+00,-5.579300984238454220e+00,-1.869414249559527841e-01,4.238192702986463445e+00
-1.698136705240211319e-01,-2.554124586385529347e-02,1.869624213351654338e-03,8.485641832649245542e-01,1.200987114665403421e+00,1.910800438689631786e+00,-5.658547364956658221e+00,-1.583824899225223237e-01,4.246260555320028551e+00
-1.644392166613523054e-01,-2.489751607588794671e-02,-5.466185344983609529e-05,8.428453777191157181e-01,1.200847631603310539e+00,1.914984930552418696e+00,-5.679443470072306432e+00,-1.219318595651304876e-01,4.142788424592043661e+00
-1.589213252990817615e-01,-2.423773901640180126e-02,-2.174325838037836564e-03,8.370219598767369984e-01,1.200743019306740766e+00,1.919134468425898188e+00,-5.717056459280471792e+00,-1.240221636082291662e-01,4.119811724874771208e+00
-1.533472758291929694e-01,-2.358109881164723032e-02,-4.065289710082440472e-03,8.311985420343585007e-01,1.200638407010170994e+00,1.923179477226592438e+00,-5.768188458678459085e+00,-1.210850575622693520e-01,3.982728975420611661e+00
-1.478825744753832216e-01,-2.293653482715900249e-02,-6.109945722926888798e-03,8.254099949575032236e-01,1.200533794713601443e+00,1.927119956954501001e+00,-5.695638124919816470e+00,-1.042065806223583246e-01,3.922793286731617535e+00
-1.422911108089116583e-01,-2.223901097329309198e-02,-8.078120208927008772e-03,8.196214478806477244e-01,1.200429182417031670e+00,1.930990528703794951e+00,-5.708044016997769532e+00,-1.384483130443588950e-01,3.816332728624166393e+00
-1.367220974587315674e-01,-2.156698291942205428e-02,-9.787583368784935622e-03,8.138677715693156678e-01,1.200289699354938788e+00,1.934652042307517750e+00,-5.684531217404811265e+00,-1.209706248591800315e-01,3.607103280764079045e+00
-1.311359160361579568e-01,-2.084147337309519982e-02,-1.169600209371234739e-02,8.081140952579835002e-01,1.200150216292845906e+00,1.938208860390886468e+00,-5.637278833407319389e+00,-1.551860030828933756e-01,3.497944191458321139e+00
-1.254673722470084907e-01,-2.012235152420257384e-02,-1.354417044499559887e-02,8.023952897121746641e-01,1.199975862465229692e+00,1.941660982953901549e+00,-5.659851204240343492e+00,-1.568414628542525169e-01,3.359362026827923842e+00
-1.199991174067761707e-01,-1.931444628213358980e-02,-1.530884440786287916e-02,7.967810964629353787e-01,1.199766637872090369e+00,1.944904047371345701e+00,-5.525879637247146370e+00,-2.211339166390482447e-01,3.205947996814080714e+00
-1.143620848787711142e-01,-1.858505156439733616e-02,-1.736307817349008395e-02,7.911669032136960933e-01,1.199557413278951046e+00,1.948146945341221681e+00,-5.521246153069328422e+00,-2.052048843690118252e-01,3.172141802195353577e+00
-1.089203163546706848e-01,-1.781771195580247533e-02,-1.926192822431533822e-02,7.856921930265499121e-01,1.199348188685811722e+00,1.951285314238311752e+00,-5.394016406116928231e+00,-2.255357612845516058e-01,3.061710776056469019e+00
-1.033706459388661070e-01,-1.702847686618373310e-02,-2.111870299549854085e-02,7.802523536049267294e-01,1.199104093327149290e+00,1.954284200073309163e+00,-5.364202872538718303e+00,-2.416936589607667496e-01,2.940208906042340864e+00
-9.789648887049506865e-02,-1.619174366448877453e-02,-2.313352248031275149e-02,7.749171264798733194e-01,1.198825127202963303e+00,1.957213344377259912e+00,-5.304735317635088876e+00,-2.793073417004666159e-01,2.890434841387679921e+00
-9.249673100521912938e-02,-1.536835572595605937e-02,-2.491449388674820548e-02,7.696516408858663505e-01,1.198546161078777539e+00,1.960003005619117999e+00,-5.189398249425574150e+00,-3.019691781013596477e-01,2.734064286444928715e+00
-8.714070658786728096e-02,-1.453034146399226866e-02,-2.642754901859125510e-02,7.644907675884290432e-01,1.198232324189068443e+00,1.962548654726097741e+00,-5.077336037119016154e+00,-3.132675003197140651e-01,2.480394724957212027e+00
-8.179412436516317331e-02,-1.370152229915195391e-02,-2.829103584893202100e-02,7.593996358220381770e-01,1.197918487299359569e+00,1.964989608312723401e+00,-4.975540172108406267e+00,-3.138167772945428813e-01,2.403982807617954354e+00
-7.640233526176225254e-02,-1.277345563056244901e-02,-3.017032082433745294e-02,7.543782455866938630e-01,1.197534908878604032e+00,1.967360820368302621e+00,-4.939271247012889887e+00,-3.632669627228840015e-01,2.328997484643876348e+00
-7.112783206632551647e-02,-1.178020439953069744e-02,-3.192456288162202893e-02,7.494614676479190996e-01,1.197081588926802054e+00,1.969592549361788958e+00,-4.834559081902337851e+00,-4.275816095167637165e-01,2.202690134631529961e+00
-6.581428876250804139e-02,-1.077262270771839510e-02,-3.327567164571676450e-02,7.446144312401907772e-01,1.196593398209476966e+00,1.971580099772828998e+00,-4.790473362888517883e+00,-4.803427144878231747e-01,1.912438171794985209e+00
-6.062723574547245614e-02,-9.638610474104346640e-03,-3.488091381953321857e-02,7.398720071290322275e-01,1.196000595195582106e+00,1.973393379580036466e+00,-4.670034676715819622e+00,-5.848579166427556597e-01,1.769658754321578042e+00
-5.529278808504576453e-02,-8.478911124183745318e-03,-3.656787844443568775e-02,7.351295830178735669e-01,1.195338050650640804e+00,1.975102130314458471e+00,-4.664106369164257693e+00,-6.648200219039187564e-01,1.670983781213405184e+00
-4.996813072772328390e-02,-7.355205677886843089e-03,-3.837069648662352894e-02,7.304220296722382377e-01,1.194640635340176393e+00,1.976740973070266083e+00,-4.644082033186689884e+00,-6.829843063076336263e-01,1.625108057310654663e+00
-4.462178266474565308e-02,-6.150235066757181804e-03,-3.976330869872946733e-02,7.257493470921260181e-01,1.193908349264188651e+00,1.978170757680502323e+00,-4.642138064297238742e+00,-7.566366616736037720e-01,1.404085799248560029e+00
-3.928320772745599876e-02,-5.169102375507057812e-03,-4.087448181834537481e-02,7.210766645120139096e-01,1.193245804719247349e+00,1.979321409718984626e+00,-4.601622645619808161e+00,-6.539294962274827538e-01,1.090126847989573156e+00
-3.388830524629669882e-02,-4.173943524597191479e-03,-4.238838694454264561e-02,7.164388526974249105e-01,1.192618130939829379e+00,1.980785981870960111e+00,-4.615254701449650554e+00,-5.883442996635444011e-01,8.773728728743341865e-01
-2.860070702951028263e-02,-3.331169976197128919e-03,-4.297038416055314058e-02,7.118359116483592430e-01,1.192129940222504292e+00,1.980785981870960111e+00,-4.520136851578722137e+00,-4.667252228201914099e-01,5.434575517280993973e-01
-2.328769892839062383e-02,-2.646832808710000880e-03,-4.388811915518601309e-02,7.073027121303399056e-01,1.191816103332795196e+00,1.981099901984453293e+00,-4.477626836209865679e+00,-3.074577866604448206e-01,2.779223592273186161e-01
-1.791670564032154037e-02,-2.008259574639038262e-03,-4.476283562117953224e-02,7.027695126123206792e-01,1.191606878739655873e+00,1.981169643515499734e+00,-4.465266023681614627e+00,-1.744224872379787350e-01,3.126648214167768169e-02
-1.269523819263555092e-02,-1.506137972463135683e-03,-4.566883978687717033e-02,6.983409253908712255e-01,1.191572007974132541e+00,1.981065031218930184e+00,-4.360004581596232498e+00,-2.577787358259250178e-02,-1.764496799114947945e-01
-7.399184129346712650e-03,-9.031257422927372160e-04,-4.646319558739265415e-02,6.939472089349447703e-01,1.191572007974132541e+00,1.980681452798174647e+00,-4.330944916795345101e+00,-1.255292076313390803e-03,-3.901669703272859224e-01
-2.167237920009666349e-03,-4.471654973081933427e-04,-4.726210072243842292e-02,6.896232340100649782e-01,1.191676578658810159e+00,1.980123520549803118e+00,-4.268083912096467536e+00,9.827064422392389753e-02,-5.775550295910540921e-01
3.140371150819890305e-03,6.953908754052132656e-05,-4.792274405241227914e-02,6.852992590851849641e-01,1.191781190955379932e+00,1.979356363708292044e+00,-4.256205103984258997e+00,1.381466268271233644e-01,-8.009068600754338796e-01
