# u_torque_1, u_torque_2, u_torque_3, y_angle_1, y_angle_2, y_angle_3, y_vel_1, y_vel_2, y_vel_3
-3.923146449952757270e-02,1.803346966404207052e-01,-6.760023105830384460e-02,4.654042116957279873e-01,9.192123126030863345e-01,2.232990416381474663e+00,2.952363739705030684e-03,4.335644980000413540e+00,-1.955430191579883958e+00
-3.739513865432789186e-02,1.787864970974366030e-01,-6.534129122168595705e-02,4.654389992374670104e-01,9.244619024543369035e-01,2.228701312222117981e+00,6.108903162982802504e-02,4.599035079466920806e+00,-2.114159447269343683e+00
-3.539665305594888456e-02,1.778728162181503203e-01,-6.447806665956699879e-02,4.654389992374670104e-01,9.291345850344490120e-01,2.226574195525201194e+00,2.107642331445521919e-03,4.610234226675931524e+00,-2.114159447269343683e+00
-3.347410275688254139e-02,1.767445871032701232e-01,-6.374499308454938118e-02,4.654739532267744284e-01,9.339467506766540028e-01,2.224516820359330627e+00,8.162866153706415176e-03,4.715912481213171858e+00,-2.065012335121306108e+00
-3.160643897967725657e-02,1.754865535790601505e-01,-6.295268373867339562e-02,4.655436947578208695e-01,9.388635286154287662e-01,2.222389703662414284e+00,5.819076334976523712e-02,4.854826153916760312e+00,-2.026404821693563285e+00
-2.963381485808441046e-02,1.741168693730870409e-01,-6.179693613445211287e-02,4.655784822995601147e-01,9.439197896162964119e-01,2.220157974668927725e+00,4.798822095493301965e-02,4.983517171811034707e+00,-2.141587232371024552e+00
-2.770209613942974797e-02,1.727265232928540672e-01,-6.069911762288080631e-02,4.656482238306065558e-01,9.490457921482104986e-01,2.217926245675441166e+00,6.734399253384486250e-02,5.058935951993785096e+00,-2.225898473881116058e+00
-2.567523814578517513e-02,1.711495708943579219e-01,-5.988679652803252651e-02,4.656831778199139737e-01,9.543461485077406881e-01,2.215764258213001270e+00,3.585488676979337042e-02,5.172933810811386479e+00,-2.182862068078049500e+00
-2.370843617273528381e-02,1.696829311046683109e-01,-5.903667061452643611e-02,4.657529193509601928e-01,9.596116341017477680e-01,2.213637141516084483e+00,5.290327893550374888e-02,5.174200199392242183e+00,-2.165286591946594008e+00
-2.169656747721306067e-02,1.682619974247867856e-01,-5.819853290589405842e-02,4.658226608820066339e-01,9.648422489302314053e-01,2.211370541757074815e+00,4.104250264317688829e-02,5.126508809933807420e+00,-2.104565132029719621e+00
-1.978216843728169277e-02,1.667050796986946637e-01,-5.703314998891800824e-02,4.659271899547923201e-01,9.701077345242383743e-01,2.209103941998065146e+00,1.148238548744476700e-01,5.161914288269650264e+00,-2.205066173666585083e+00
-1.779526842640975770e-02,1.651869505478164302e-01,-5.604253296308385479e-02,4.660318854751459572e-01,9.753383493527221226e-01,2.206907083770102140e+00,1.318174580489819281e-01,5.153663343611141201e+00,-2.233103572986541607e+00
-1.579996339002890868e-02,1.634911701500245396e-01,-5.535573166005908208e-02,4.661713685372390614e-01,9.806735764777755326e-01,2.204779967073185354e+00,1.282651895324751767e-01,5.219774930609290209e+00,-2.091227827101773240e+00
-1.381174971817516334e-02,1.616152032162232466e-01,-5.451094793917816289e-02,4.663108515993317216e-01,9.861134158993987153e-01,2.202652850376268567e+00,1.473352261194306179e-01,5.362018941738546651e+00,-2.108249171537663003e+00
-1.187434186627435093e-02,1.596190386955484153e-01,-5.353245154749813883e-02,4.665200761924712669e-01,9.916927383831146692e-01,2.200525733679351781e+00,1.767895103630934550e-01,5.495249123522031098e+00,-2.122427036684665147e+00
-9.994734210915670256e-03,1.575686325698579249e-01,-5.293267606309047524e-02,4.667640883273498353e-01,9.973418023978771751e-01,2.198503229279004767e+00,2.514252934440979748e-01,5.601598716584063276e+00,-1.987469961381832073e+00
-8.095641418733277861e-03,1.555213356504140110e-01,-5.232379798024501538e-02,4.670430544515353777e-01,1.003060607943686122e+00,2.196585337175227526e+00,2.936627509201411579e-01,5.623005260908643166e+00,-1.880168149523790522e+00
-6.214729930953322677e-03,1.532635745624675583e-01,-5.157964484911504999e-02,4.673569745650285601e-01,1.008884025786064509e+00,2.194737186602496504e+00,3.410059875485706438e-01,5.747939418483916540e+00,-1.854793217762379376e+00
-4.307003768864232050e-03,1.509849556415993332e-01,-5.060306962257068997e-02,4.677056822202609876e-01,1.014777185159489559e+00,2.192784423733196153e+00,3.484288555556325773e-01,5.810529945884583825e+00,-1.916236644006017231e+00
-2.550189341861866521e-03,1.486784457124944170e-01,-4.961328362241795853e-02,4.681589189482786573e-01,1.020705215298437940e+00,2.190796790098372249e+00,4.377002345959970508e-01,5.841564094962413023e+00,-1.972237928303339771e+00
-8.733711792705290420e-04,1.462648459825353353e-01,-4.899752825031537806e-02,4.687168511966501860e-01,1.026702986968432540e+00,2.188878897994595008e+00,5.376062261767977635e-01,5.895194888476952499e+00,-1.855242626196330180e+00
6.345880558923714092e-04,1.438877803621122498e-01,-4.851705080537916520e-02,4.694142665071148190e-01,1.032700758638427363e+00,2.187100488952910204e+00,7.090132383054889020e-01,5.876000709745432538e+00,-1.701979092525337522e+00
1.997357188497634120e-03,1.413064249096054881e-01,-4.778953756997803698e-02,4.702861188689795302e-01,1.038768271839468404e+00,2.185391821442272509e+00,9.001220942484953191e-01,5.975389326801963108e+00,-1.686088898021198323e+00
3.130608774361626906e-03,1.388994670636526929e-01,-4.702402149867955516e-02,4.714019833657228098e-01,1.044766043509463227e+00,2.183683153931634369e+00,1.139432085327334532e+00,5.911734228496798416e+00,-1.685543782235572774e+00
4.145964162875570916e-03,1.364288040464130547e-01,-4.616320153998793724e-02,4.727270724556051906e-01,1.050763815179458049e+00,2.181939615655473119e+00,1.342982896988054620e+00,5.873761989954085827e+00,-1.720203714172499732e+00
5.127965559004142408e-03,1.338168552757908469e-01,-4.556557118143179930e-02,4.741916446075806757e-01,1.056796457614975759e+00,2.180265818910358089e+00,1.481855651331145163e+00,5.914106799874184084e+00,-1.636905722233398919e+00
6.239539989896861205e-03,1.311018984188599967e-01,-4.513458840630538149e-02,4.756910043012951839e-01,1.062898841581540132e+00,2.178696634461813275e+00,1.476708953818260062e+00,5.969565048980482125e+00,-1.492572794124112256e+00
7.450496980442991579e-03,1.280981843182258106e-01,-4.472083248669785072e-02,4.771555764532708910e-01,1.069175579375720719e+00,2.177301803840884009e+00,1.413221690144293108e+00,6.152161498876709267e+00,-1.379288579254866587e+00
8.723332599956095529e-03,1.251112185244432073e-01,-4.431353524608472316e-02,4.785504070741997129e-01,1.075522058700947525e+00,2.175976714751001406e+00,1.356688467160488853e+00,6.229144192668346847e+00,-1.276225632131867904e+00
9.878694067532844264e-03,1.220152500684750646e-01,-4.345303505678525802e-02,4.799801916844361749e-01,1.081973150322744104e+00,2.174581884130072584e+00,1.402532288612680755e+00,6.301400469056626541e+00,-1.378289200314553042e+00
1.093013356638031057e-02,1.188341680604936140e-01,-4.263672758420550268e-02,4.814795513781506830e-01,1.088459112710064236e+00,2.173117311978097099e+00,1.509329903045595556e+00,6.393427248881075720e+00,-1.436730328548047275e+00
1.206655566783275402e-02,1.155401377064465968e-01,-4.178762197236215309e-02,4.830138650611726092e-01,1.095014816628430587e+00,2.171582998295075395e+00,1.515698603121167665e+00,6.508237926656380345e+00,-1.489997018007301444e+00
